day,month,hour,minute,load
1,5,12.0,0.0,60.93
1,5,12.0,15.0,59.85
1,5,12.0,30.0,60.09
1,5,12.0,45.0,59.93
1,5,13.0,0.0,59.88
1,5,13.0,15.0,59.72
1,5,13.0,30.0,59.81
1,5,13.0,45.0,60.05
1,5,14.0,0.0,60.69
1,5,14.0,15.0,61.85
1,5,14.0,30.0,62.32
1,5,14.0,45.0,61.7
1,5,15.0,0.0,61.59
1,5,15.0,15.0,61.35
1,5,15.0,30.0,61.71
1,5,15.0,45.0,61.33
1,5,16.0,0.0,61.27
1,5,16.0,15.0,61.9
1,5,16.0,30.0,61.34
1,5,16.0,45.0,61.24
1,5,17.0,0.0,60.93
1,5,17.0,15.0,61.42
1,5,17.0,30.0,62.18
1,5,17.0,45.0,60.95
1,5,18.0,0.0,59.95
1,5,18.0,15.0,60.22
1,5,18.0,30.0,60.69
1,5,18.0,45.0,60.88
1,5,19.0,0.0,63.11
1,5,19.0,15.0,63.13
1,5,19.0,30.0,64.61
1,5,19.0,45.0,64.59
1,5,20.0,0.0,63.9
1,5,20.0,15.0,64.06
1,5,20.0,30.0,65.33
1,5,20.0,45.0,62.46
1,5,21.0,0.0,63.19
1,5,21.0,15.0,62.85
1,5,21.0,30.0,62.28
1,5,21.0,45.0,62.24
1,5,22.0,0.0,64.66
1,5,22.0,15.0,66.53
1,5,22.0,30.0,66.25
1,5,22.0,45.0,62.51
1,5,23.0,0.0,61.71
1,5,23.0,15.0,61.9
1,5,23.0,30.0,61.04
1,5,23.0,45.0,55.88
2,5,0.0,0.0,55.53
2,5,0.0,15.0,55.7
2,5,0.0,30.0,55.45
2,5,0.0,45.0,50.84
2,5,1.0,0.0,51.74
2,5,1.0,15.0,51.87
2,5,1.0,30.0,47.09
2,5,1.0,45.0,47.04
2,5,2.0,0.0,46.67
2,5,2.0,15.0,46.27
2,5,2.0,30.0,46.2
2,5,2.0,45.0,46.26
2,5,3.0,0.0,46.35
2,5,3.0,15.0,50.03
2,5,3.0,30.0,50.05
2,5,3.0,45.0,50.53
2,5,4.0,0.0,49.98
2,5,4.0,15.0,50.19
2,5,4.0,30.0,49.84
2,5,4.0,45.0,48.4
2,5,5.0,0.0,48.45
2,5,5.0,15.0,48.92
2,5,5.0,30.0,49.49
2,5,5.0,45.0,50.18
2,5,6.0,0.0,50.27
2,5,6.0,15.0,50.88
2,5,6.0,30.0,51.14
2,5,6.0,45.0,51.12
2,5,7.0,0.0,46.13
2,5,7.0,15.0,45.14
2,5,7.0,30.0,46.37
2,5,7.0,45.0,46.18
2,5,8.0,0.0,46.64
2,5,8.0,15.0,42.53
2,5,8.0,30.0,42.63
2,5,8.0,45.0,46.82
2,5,9.0,0.0,47.35
2,5,9.0,15.0,49.21
2,5,9.0,30.0,48.79
2,5,9.0,45.0,49.33
2,5,10.0,0.0,48.46
2,5,10.0,15.0,48.16
2,5,10.0,30.0,48.36
2,5,10.0,45.0,48.23
2,5,11.0,0.0,49.18
2,5,11.0,15.0,49.66
2,5,11.0,30.0,49.3
2,5,11.0,45.0,49.84
2,5,12.0,0.0,49.6
2,5,12.0,15.0,52.67
2,5,12.0,30.0,52.76
2,5,12.0,45.0,52.79
2,5,13.0,0.0,52.28
2,5,13.0,15.0,53.31
2,5,13.0,30.0,52.64
2,5,13.0,45.0,56.74
2,5,14.0,0.0,55.55
2,5,14.0,15.0,55.95
2,5,14.0,30.0,56.29
2,5,14.0,45.0,56.14
2,5,15.0,0.0,56.26
2,5,15.0,15.0,55.98
2,5,15.0,30.0,55.46
2,5,15.0,45.0,55.53
2,5,16.0,0.0,55.33
2,5,16.0,15.0,54.44
2,5,16.0,30.0,54.79
2,5,16.0,45.0,54.83
2,5,17.0,0.0,55.55
2,5,17.0,15.0,54.08
2,5,17.0,30.0,54.51
2,5,17.0,45.0,54.61
2,5,18.0,0.0,55.42
2,5,18.0,15.0,55.49
2,5,18.0,30.0,55.95
2,5,18.0,45.0,57.26
2,5,19.0,0.0,57.4
2,5,19.0,15.0,62.56
2,5,19.0,30.0,63.99
2,5,19.0,45.0,63.38
2,5,20.0,0.0,63.97
2,5,20.0,15.0,63.27
2,5,20.0,30.0,63.21
2,5,20.0,45.0,63.31
2,5,21.0,0.0,63.07
2,5,21.0,15.0,64.32
2,5,21.0,30.0,64.36
2,5,21.0,45.0,63.95
2,5,22.0,0.0,65.79
2,5,22.0,15.0,61.26
2,5,22.0,30.0,60.84
2,5,22.0,45.0,60.84
2,5,23.0,0.0,60.15
2,5,23.0,15.0,55.99
2,5,23.0,30.0,55.38
2,5,23.0,45.0,54.6
3,5,0.0,0.0,45.68
3,5,0.0,15.0,45.51
3,5,0.0,30.0,45.39
3,5,0.0,45.0,45.2
3,5,1.0,0.0,40.94
3,5,1.0,15.0,40.91
3,5,1.0,30.0,40.63
3,5,1.0,45.0,40.92
3,5,2.0,0.0,40.87
3,5,2.0,15.0,41.96
3,5,2.0,30.0,42.14
3,5,2.0,45.0,42.3
3,5,3.0,0.0,42.21
3,5,3.0,15.0,41.95
3,5,3.0,30.0,41.78
3,5,3.0,45.0,41.78
3,5,4.0,0.0,41.69
3,5,4.0,15.0,41.82
3,5,4.0,30.0,41.89
3,5,4.0,45.0,41.86
3,5,5.0,0.0,42.38
3,5,5.0,15.0,42.76
3,5,5.0,30.0,43.07
3,5,5.0,45.0,43.27
3,5,6.0,0.0,44.22
3,5,6.0,15.0,45.52
3,5,6.0,30.0,45.27
3,5,6.0,45.0,44.89
3,5,7.0,0.0,44.54
3,5,7.0,15.0,43.54
3,5,7.0,30.0,42.03
3,5,7.0,45.0,41.63
3,5,8.0,0.0,41.23
3,5,8.0,15.0,45.74
3,5,8.0,30.0,47.02
3,5,8.0,45.0,50.66
3,5,9.0,0.0,50.38
3,5,9.0,15.0,50.45
3,5,9.0,30.0,48.15
3,5,9.0,45.0,46.33
3,5,10.0,0.0,46.27
3,5,10.0,15.0,47.49
3,5,10.0,30.0,47.61
3,5,10.0,45.0,47.46
3,5,11.0,0.0,49.56
3,5,11.0,15.0,47.06
3,5,11.0,30.0,46.72
3,5,11.0,45.0,46.91
3,5,12.0,0.0,47.45
3,5,12.0,15.0,47.08
3,5,12.0,30.0,47.14
3,5,12.0,45.0,48.13
3,5,13.0,0.0,47.41
3,5,13.0,15.0,47.98
3,5,13.0,30.0,48.01
3,5,13.0,45.0,48.81
3,5,14.0,0.0,51.5
3,5,14.0,15.0,51.85
3,5,14.0,30.0,51.98
3,5,14.0,45.0,51.55
3,5,15.0,0.0,51.06
3,5,15.0,15.0,50.7
3,5,15.0,30.0,51.94
3,5,15.0,45.0,51.76
3,5,16.0,0.0,47.54
3,5,16.0,15.0,52.09
3,5,16.0,30.0,51.48
3,5,16.0,45.0,51.92
3,5,17.0,0.0,51.43
3,5,17.0,15.0,52.32
3,5,17.0,30.0,51.41
3,5,17.0,45.0,51.64
3,5,18.0,0.0,51.84
3,5,18.0,15.0,53.86
3,5,18.0,30.0,54.81
3,5,18.0,45.0,55.44
3,5,19.0,0.0,60.49
3,5,19.0,15.0,60.39
3,5,19.0,30.0,61.0
3,5,19.0,45.0,60.91
3,5,20.0,0.0,60.41
3,5,20.0,15.0,59.2
3,5,20.0,30.0,58.34
3,5,20.0,45.0,58.35
3,5,21.0,0.0,58.55
3,5,21.0,15.0,58.8
3,5,21.0,30.0,58.56
3,5,21.0,45.0,58.82
3,5,22.0,0.0,54.07
3,5,22.0,15.0,56.88
3,5,22.0,30.0,56.89
3,5,22.0,45.0,56.78
3,5,23.0,0.0,56.18
3,5,23.0,15.0,52.16
3,5,23.0,30.0,51.85
3,5,23.0,45.0,51.37
4,5,0.0,0.0,47.23
4,5,0.0,15.0,43.21
4,5,0.0,30.0,43.04
4,5,0.0,45.0,42.75
4,5,1.0,0.0,42.21
4,5,1.0,15.0,43.23
4,5,1.0,30.0,43.17
4,5,1.0,45.0,43.16
4,5,2.0,0.0,43.07
4,5,2.0,15.0,43.07
4,5,2.0,30.0,43.03
4,5,2.0,45.0,43.12
4,5,3.0,0.0,43.14
4,5,3.0,15.0,43.25
4,5,3.0,30.0,43.18
4,5,3.0,45.0,42.95
4,5,4.0,0.0,42.98
4,5,4.0,15.0,42.96
4,5,4.0,30.0,43.05
4,5,4.0,45.0,43.45
4,5,5.0,0.0,43.62
4,5,5.0,15.0,44.02
4,5,5.0,30.0,44.21
4,5,5.0,45.0,43.72
4,5,6.0,0.0,44.76
4,5,6.0,15.0,43.85
4,5,6.0,30.0,44.22
4,5,6.0,45.0,45.22
4,5,7.0,0.0,44.98
4,5,7.0,15.0,45.2
4,5,7.0,30.0,45.88
4,5,7.0,45.0,46.1
4,5,8.0,0.0,44.81
4,5,8.0,15.0,45.06
4,5,8.0,30.0,45.5
4,5,8.0,45.0,49.5
4,5,9.0,0.0,47.39
4,5,9.0,15.0,46.0
4,5,9.0,30.0,43.98
4,5,9.0,45.0,43.7
4,5,10.0,0.0,43.11
4,5,10.0,15.0,47.22
4,5,10.0,30.0,47.93
4,5,10.0,45.0,47.42
4,5,11.0,0.0,47.42
4,5,11.0,15.0,47.42
4,5,11.0,30.0,47.42
4,5,11.0,45.0,47.42
4,5,12.0,0.0,47.42
4,5,12.0,15.0,47.42
4,5,12.0,30.0,47.42
4,5,12.0,45.0,47.42
4,5,13.0,0.0,47.42
4,5,13.0,15.0,47.42
4,5,13.0,30.0,47.42
4,5,13.0,45.0,47.42
4,5,14.0,0.0,47.42
4,5,14.0,15.0,47.42
4,5,14.0,30.0,47.42
4,5,14.0,45.0,49.9
4,5,15.0,0.0,50.02
4,5,15.0,15.0,51.66
4,5,15.0,30.0,50.01
4,5,15.0,45.0,49.26
4,5,16.0,0.0,49.01
4,5,16.0,15.0,44.95
4,5,16.0,30.0,44.86
4,5,16.0,45.0,49.93
4,5,17.0,0.0,54.15
4,5,17.0,15.0,49.0
4,5,17.0,30.0,49.09
4,5,17.0,45.0,48.8
4,5,18.0,15.0,52.24
4,5,18.0,30.0,53.19
4,5,18.0,45.0,54.01
4,5,19.0,0.0,58.52
4,5,19.0,15.0,58.83
4,5,19.0,30.0,59.23
4,5,19.0,45.0,59.09
4,5,20.0,0.0,58.84
4,5,20.0,15.0,57.62
4,5,20.0,30.0,57.7
4,5,20.0,45.0,57.56
4,5,21.0,0.0,57.32
4,5,21.0,15.0,57.38
4,5,21.0,30.0,57.25
4,5,21.0,45.0,56.59
4,5,22.0,0.0,57.88
4,5,22.0,15.0,54.73
4,5,22.0,30.0,55.17
4,5,22.0,45.0,53.45
4,5,23.0,0.0,52.94
4,5,23.0,15.0,52.55
4,5,23.0,30.0,47.85
4,5,23.0,45.0,47.69
5,5,0.0,0.0,52.45
5,5,0.0,15.0,47.86
5,5,0.0,30.0,48.26
5,5,0.0,45.0,47.82
5,5,1.0,0.0,47.55
5,5,1.0,15.0,48.75
5,5,1.0,30.0,48.43
5,5,1.0,45.0,48.51
5,5,2.0,0.0,48.42
5,5,2.0,15.0,48.44
5,5,2.0,30.0,44.54
5,5,2.0,45.0,44.33
5,5,3.0,0.0,44.16
5,5,3.0,15.0,44.13
5,5,3.0,30.0,44.16
5,5,3.0,45.0,44.18
5,5,4.0,0.0,43.99
5,5,4.0,15.0,44.19
5,5,4.0,30.0,44.5
5,5,4.0,45.0,44.38
5,5,5.0,0.0,44.28
5,5,5.0,15.0,44.84
5,5,5.0,30.0,45.31
5,5,5.0,45.0,45.68
5,5,6.0,0.0,46.2
5,5,6.0,15.0,46.86
5,5,6.0,30.0,45.85
5,5,6.0,45.0,45.54
5,5,7.0,0.0,45.21
5,5,7.0,15.0,50.27
5,5,7.0,30.0,41.95
5,5,7.0,45.0,44.65
5,5,8.0,0.0,47.43
5,5,8.0,15.0,47.63
5,5,8.0,30.0,47.61
5,5,8.0,45.0,49.24
5,5,9.0,0.0,48.74
5,5,9.0,15.0,30.4
5,5,9.0,30.0,30.31
5,5,9.0,45.0,30.31
5,5,10.0,0.0,30.77
5,5,10.0,15.0,31.85
5,5,10.0,30.0,31.59
5,5,10.0,45.0,31.44
5,5,11.0,0.0,31.3
5,5,11.0,15.0,32.41
5,5,11.0,30.0,31.01
5,5,11.0,45.0,28.46
5,5,12.0,0.0,29.89
5,5,12.0,15.0,33.46
5,5,12.0,30.0,33.24
5,5,12.0,45.0,27.65
5,5,13.0,0.0,28.67
5,5,13.0,15.0,28.3
5,5,13.0,30.0,28.3
5,5,13.0,45.0,28.3
5,5,14.0,0.0,28.3
5,5,14.0,15.0,28.3
5,5,14.0,30.0,28.3
5,5,14.0,45.0,28.3
5,5,15.0,0.0,28.3
5,5,15.0,15.0,28.3
5,5,15.0,30.0,28.3
5,5,15.0,45.0,28.3
5,5,16.0,15.0,28.3
5,5,16.0,30.0,28.3
5,5,16.0,45.0,28.3
5,5,17.0,0.0,28.3
5,5,17.0,15.0,28.3
5,5,17.0,30.0,28.3
5,5,17.0,45.0,28.3
5,5,18.0,0.0,28.3
5,5,18.0,15.0,28.3
5,5,18.0,30.0,28.3
5,5,18.0,45.0,28.3
5,5,19.0,0.0,28.3
5,5,19.0,15.0,28.3
5,5,19.0,30.0,28.3
5,5,19.0,45.0,28.3
5,5,20.0,0.0,28.3
5,5,20.0,15.0,28.3
5,5,20.0,30.0,28.3
5,5,20.0,45.0,28.3
5,5,21.0,0.0,28.3
5,5,21.0,15.0,28.3
5,5,21.0,30.0,28.3
5,5,21.0,45.0,28.3
5,5,22.0,0.0,28.3
5,5,22.0,15.0,28.3
5,5,22.0,30.0,28.3
5,5,22.0,45.0,28.3
5,5,23.0,0.0,28.3
5,5,23.0,15.0,28.3
5,5,23.0,30.0,28.3
5,5,23.0,45.0,28.3
6,5,0.0,0.0,28.3
6,5,0.0,15.0,28.3
6,5,0.0,30.0,28.3
6,5,0.0,45.0,28.3
6,5,1.0,0.0,28.3
6,5,1.0,15.0,28.3
6,5,1.0,30.0,28.3
6,5,1.0,45.0,28.3
6,5,2.0,0.0,28.3
6,5,2.0,15.0,28.3
6,5,2.0,30.0,28.3
6,5,2.0,45.0,28.3
6,5,3.0,0.0,28.3
6,5,3.0,15.0,28.3
6,5,3.0,30.0,28.3
6,5,3.0,45.0,28.3
6,5,4.0,0.0,28.3
6,5,4.0,15.0,28.3
6,5,4.0,30.0,28.3
6,5,4.0,45.0,28.3
6,5,5.0,0.0,28.3
6,5,5.0,15.0,28.3
6,5,5.0,30.0,28.3
6,5,5.0,45.0,28.3
6,5,6.0,0.0,28.3
6,5,6.0,15.0,28.3
6,5,6.0,30.0,28.3
6,5,6.0,45.0,28.3
6,5,7.0,0.0,28.3
6,5,7.0,15.0,28.3
6,5,7.0,30.0,28.3
6,5,7.0,45.0,28.3
6,5,8.0,0.0,28.3
6,5,8.0,15.0,28.3
6,5,8.0,30.0,28.3
6,5,8.0,45.0,28.3
6,5,9.0,0.0,28.3
6,5,9.0,15.0,28.3
6,5,9.0,30.0,28.3
6,5,9.0,45.0,28.3
6,5,10.0,0.0,28.3
6,5,10.0,15.0,28.3
6,5,10.0,30.0,28.3
6,5,10.0,45.0,28.3
6,5,11.0,0.0,28.3
6,5,11.0,15.0,28.3
6,5,11.0,30.0,28.3
6,5,11.0,45.0,28.3
6,5,12.0,0.0,28.3
6,5,12.0,15.0,28.3
6,5,12.0,30.0,28.3
6,5,12.0,45.0,28.3
6,5,13.0,0.0,28.3
6,5,13.0,15.0,28.3
6,5,13.0,30.0,28.3
6,5,13.0,45.0,28.3
6,5,14.0,0.0,28.3
6,5,14.0,15.0,28.3
6,5,14.0,30.0,28.3
6,5,14.0,45.0,28.3
6,5,15.0,0.0,28.3
6,5,15.0,15.0,28.3
6,5,15.0,30.0,28.3
6,5,15.0,45.0,28.3
6,5,16.0,0.0,28.3
6,5,16.0,15.0,28.3
6,5,16.0,30.0,28.3
6,5,16.0,45.0,28.3
6,5,17.0,0.0,28.3
6,5,17.0,15.0,28.3
6,5,17.0,30.0,28.3
6,5,17.0,45.0,28.3
6,5,18.0,0.0,28.3
6,5,18.0,15.0,28.3
6,5,18.0,30.0,28.3
6,5,18.0,45.0,28.3
6,5,19.0,0.0,28.3
6,5,19.0,15.0,28.3
6,5,19.0,30.0,28.3
6,5,19.0,45.0,28.3
6,5,20.0,0.0,28.3
6,5,20.0,15.0,28.3
6,5,20.0,30.0,28.3
6,5,20.0,45.0,28.3
6,5,21.0,0.0,28.3
6,5,21.0,15.0,28.3
6,5,21.0,30.0,28.3
6,5,21.0,45.0,28.3
6,5,22.0,0.0,28.3
6,5,22.0,15.0,28.3
6,5,22.0,30.0,28.3
6,5,22.0,45.0,28.3
6,5,23.0,0.0,28.3
6,5,23.0,15.0,28.3
6,5,23.0,30.0,28.3
6,5,23.0,45.0,28.3
0,6,0.0,0.0,89.18
0,6,0.0,15.0,88.65
0,6,0.0,30.0,88.26
0,6,0.0,45.0,88.5
0,6,1.0,0.0,84.35
0,6,1.0,15.0,83.76
0,6,1.0,30.0,83.68
0,6,1.0,45.0,83.79
0,6,2.0,0.0,83.65
0,6,2.0,15.0,83.65
0,6,2.0,30.0,83.65
0,6,2.0,45.0,84.3
0,6,3.0,0.0,79.51
0,6,3.0,15.0,79.51
0,6,3.0,30.0,79.51
0,6,3.0,45.0,78.98
0,6,4.0,0.0,78.84
0,6,4.0,15.0,78.66
0,6,4.0,30.0,78.55
0,6,4.0,45.0,78.64
0,6,5.0,0.0,78.49
0,6,5.0,15.0,78.73
0,6,5.0,30.0,79.66
0,6,5.0,45.0,78.95
0,6,6.0,0.0,79.0
0,6,6.0,15.0,79.47
0,6,6.0,30.0,79.47
0,6,6.0,45.0,79.86
0,6,7.0,0.0,80.1
0,6,7.0,15.0,80.1
0,6,7.0,30.0,80.54
0,6,7.0,45.0,79.97
0,6,8.0,0.0,79.8
0,6,8.0,15.0,79.52
0,6,8.0,30.0,79.45
0,6,8.0,45.0,79.26
0,6,9.0,0.0,79.84
0,6,9.0,15.0,79.45
0,6,9.0,30.0,78.95
0,6,9.0,45.0,83.25
0,6,10.0,0.0,83.25
0,6,10.0,15.0,83.39
0,6,10.0,30.0,83.42
0,6,10.0,45.0,83.46
0,6,11.0,0.0,87.21
0,6,11.0,15.0,87.75
0,6,11.0,30.0,87.73
0,6,11.0,45.0,88.05
0,6,12.0,0.0,88.14
0,6,12.0,15.0,88.58
0,6,12.0,30.0,87.58
0,6,12.0,45.0,88.1
0,6,13.0,0.0,88.15
0,6,13.0,15.0,88.15
0,6,13.0,30.0,88.63
0,6,13.0,45.0,88.53
0,6,14.0,0.0,88.68
0,6,14.0,15.0,88.68
0,6,14.0,30.0,83.35
0,6,14.0,45.0,83.14
0,6,15.0,0.0,82.05
0,6,15.0,15.0,82.05
0,6,15.0,30.0,80.66
0,6,15.0,45.0,81.74
0,6,16.0,0.0,81.47
0,6,16.0,15.0,81.93
0,6,16.0,30.0,81.92
0,6,16.0,45.0,81.68
0,6,17.0,0.0,81.73
0,6,17.0,15.0,82.54
0,6,17.0,30.0,82.1
0,6,17.0,45.0,82.12
0,6,18.0,0.0,81.96
0,6,18.0,15.0,81.7
0,6,18.0,30.0,81.57
0,6,18.0,45.0,82.58
0,6,19.0,0.0,82.5
0,6,19.0,15.0,83.48
0,6,19.0,30.0,87.94
0,6,19.0,45.0,87.94
0,6,20.0,0.0,92.94
0,6,20.0,15.0,92.94
0,6,20.0,30.0,97.74
0,6,20.0,45.0,98.31
0,6,21.0,0.0,93.88
0,6,21.0,15.0,93.92
0,6,21.0,30.0,93.56
0,6,21.0,45.0,93.56
0,6,22.0,0.0,94.24
0,6,22.0,15.0,89.5
0,6,22.0,30.0,89.4
0,6,22.0,45.0,89.48
0,6,23.0,0.0,89.17
0,6,23.0,15.0,89.62
0,6,23.0,30.0,84.91
0,6,23.0,45.0,84.91
1,6,0.0,0.0,84.42
1,6,0.0,15.0,83.99
1,6,0.0,30.0,80.02
1,6,0.0,45.0,79.48
1,6,1.0,0.0,78.56
1,6,1.0,15.0,78.47
1,6,1.0,30.0,78.33
1,6,1.0,45.0,78.16
1,6,2.0,0.0,73.28
1,6,2.0,15.0,73.4
1,6,2.0,30.0,73.33
1,6,2.0,45.0,73.08
1,6,3.0,0.0,73.02
1,6,3.0,15.0,72.97
1,6,3.0,30.0,73.01
1,6,3.0,45.0,72.86
1,6,4.0,0.0,72.97
1,6,4.0,15.0,73.02
1,6,4.0,30.0,73.07
1,6,4.0,45.0,72.98
1,6,5.0,0.0,73.02
1,6,5.0,15.0,72.97
1,6,5.0,30.0,73.18
1,6,5.0,45.0,73.41
1,6,6.0,0.0,74.79
1,6,6.0,15.0,74.99
1,6,6.0,30.0,77.0
1,6,6.0,45.0,77.1
1,6,7.0,0.0,76.8
1,6,7.0,15.0,76.48
1,6,7.0,30.0,76.25
1,6,7.0,45.0,76.02
1,6,8.0,0.0,75.74
1,6,8.0,15.0,80.07
1,6,8.0,30.0,80.3
1,6,8.0,45.0,83.48
1,6,9.0,0.0,82.73
1,6,9.0,15.0,85.4
1,6,9.0,30.0,84.48
1,6,9.0,45.0,83.63
1,6,10.0,0.0,85.48
1,6,10.0,15.0,85.57
1,6,10.0,30.0,85.57
1,6,10.0,45.0,87.11
1,6,11.0,0.0,87.92
1,6,11.0,15.0,87.87
1,6,11.0,30.0,88.63
1,6,11.0,45.0,88.62
1,6,12.0,0.0,87.2
1,6,12.0,15.0,87.49
1,6,12.0,30.0,87.27
1,6,12.0,45.0,87.2
1,6,13.0,0.0,86.85
1,6,13.0,15.0,87.47
1,6,13.0,30.0,87.55
1,6,13.0,45.0,87.82
1,6,14.0,0.0,87.94
1,6,14.0,15.0,92.24
1,6,14.0,30.0,93.24
1,6,14.0,45.0,91.84
1,6,15.0,0.0,91.9
1,6,15.0,15.0,91.55
1,6,15.0,30.0,91.77
1,6,15.0,45.0,91.45
1,6,16.0,0.0,91.29
1,6,16.0,15.0,90.86
1,6,16.0,30.0,90.05
1,6,16.0,45.0,90.47
1,6,17.0,0.0,91.59
1,6,17.0,15.0,92.01
1,6,17.0,30.0,91.98
1,6,17.0,45.0,91.76
1,6,18.0,0.0,91.96
1,6,18.0,15.0,91.91
1,6,18.0,30.0,92.06
1,6,18.0,45.0,92.36
1,6,19.0,0.0,92.55
1,6,19.0,15.0,93.95
1,6,19.0,30.0,94.89
1,6,19.0,45.0,94.43
1,6,20.0,0.0,95.11
1,6,20.0,15.0,95.08
1,6,20.0,30.0,94.97
1,6,20.0,45.0,97.39
1,6,21.0,0.0,97.62
1,6,21.0,15.0,96.84
1,6,21.0,30.0,95.64
1,6,21.0,45.0,94.94
1,6,22.0,0.0,94.17
1,6,22.0,15.0,94.93
1,6,22.0,30.0,94.16
1,6,22.0,45.0,93.33
1,6,23.0,0.0,92.95
1,6,23.0,15.0,88.27
1,6,23.0,30.0,87.5
1,6,23.0,45.0,87.34
2,6,0.0,0.0,87.13
2,6,0.0,15.0,82.76
2,6,0.0,30.0,82.39
2,6,0.0,45.0,82.14
2,6,1.0,0.0,81.82
2,6,1.0,15.0,81.57
2,6,1.0,30.0,81.76
2,6,1.0,45.0,77.8
2,6,2.0,0.0,77.7
2,6,2.0,15.0,77.69
2,6,2.0,30.0,77.16
2,6,2.0,45.0,77.28
2,6,3.0,0.0,76.93
2,6,3.0,15.0,77.24
2,6,3.0,30.0,77.04
2,6,3.0,45.0,77.18
2,6,4.0,0.0,77.06
2,6,4.0,15.0,77.12
2,6,4.0,30.0,77.18
2,6,4.0,45.0,77.27
2,6,5.0,0.0,77.55
2,6,5.0,15.0,77.79
2,6,5.0,30.0,78.4
2,6,5.0,45.0,78.26
2,6,6.0,0.0,78.75
2,6,6.0,15.0,78.94
2,6,6.0,30.0,79.63
2,6,6.0,45.0,79.25
2,6,7.0,0.0,78.78
2,6,7.0,15.0,78.58
2,6,7.0,30.0,78.55
2,6,7.0,45.0,78.67
2,6,8.0,0.0,78.19
2,6,8.0,15.0,78.31
2,6,8.0,30.0,82.37
2,6,8.0,45.0,82.29
2,6,9.0,0.0,86.23
2,6,9.0,15.0,84.82
2,6,9.0,30.0,83.03
2,6,9.0,45.0,83.93
2,6,10.0,0.0,83.53
2,6,10.0,15.0,88.18
2,6,10.0,30.0,88.02
2,6,10.0,45.0,87.43
2,6,11.0,0.0,86.6
2,6,11.0,15.0,86.15
2,6,11.0,30.0,86.37
2,6,11.0,45.0,86.3
2,6,12.0,0.0,86.72
2,6,12.0,15.0,86.99
2,6,12.0,30.0,87.5
2,6,12.0,45.0,87.87
2,6,13.0,0.0,86.53
2,6,13.0,15.0,86.83
2,6,13.0,30.0,87.47
2,6,13.0,45.0,87.85
2,6,14.0,0.0,86.66
2,6,14.0,15.0,87.5
2,6,14.0,30.0,87.72
2,6,14.0,45.0,87.39
2,6,15.0,0.0,87.34
2,6,15.0,15.0,87.75
2,6,15.0,30.0,87.05
2,6,15.0,45.0,86.85
2,6,16.0,0.0,86.96
2,6,16.0,15.0,87.91
2,6,16.0,30.0,87.96
2,6,16.0,45.0,86.71
2,6,17.0,0.0,86.48
2,6,17.0,15.0,86.23
2,6,17.0,30.0,86.81
2,6,17.0,45.0,86.74
2,6,18.0,0.0,87.96
2,6,18.0,15.0,87.99
2,6,18.0,30.0,88.35
2,6,18.0,45.0,88.78
2,6,19.0,0.0,89.55
2,6,19.0,15.0,90.95
2,6,19.0,30.0,91.12
2,6,19.0,45.0,91.35
2,6,20.0,0.0,91.07
2,6,20.0,15.0,90.04
2,6,20.0,30.0,88.84
2,6,20.0,45.0,89.47
2,6,21.0,0.0,89.44
2,6,21.0,15.0,89.56
2,6,21.0,30.0,89.36
2,6,21.0,45.0,89.45
2,6,22.0,0.0,91.91
2,6,22.0,15.0,88.05
2,6,22.0,30.0,88.4
2,6,22.0,45.0,87.62
2,6,23.0,0.0,87.12
2,6,23.0,15.0,86.61
2,6,23.0,30.0,81.8
2,6,23.0,45.0,81.19
3,6,0.0,0.0,81.0
3,6,0.0,15.0,80.88
3,6,0.0,30.0,80.51
3,6,0.0,45.0,80.34
3,6,1.0,0.0,76.26
3,6,1.0,15.0,75.73
3,6,1.0,30.0,76.02
3,6,1.0,45.0,76.06
3,6,2.0,0.0,76.01
3,6,2.0,15.0,75.04
3,6,2.0,30.0,75.71
3,6,2.0,45.0,76.39
3,6,3.0,0.0,76.38
3,6,3.0,15.0,76.48
3,6,3.0,30.0,76.93
3,6,3.0,45.0,76.04
3,6,4.0,0.0,76.04
3,6,4.0,15.0,76.28
3,6,4.0,30.0,76.22
3,6,4.0,45.0,76.54
3,6,5.0,0.0,77.03
3,6,5.0,15.0,77.47
3,6,5.0,30.0,77.16
3,6,5.0,45.0,78.22
3,6,6.0,0.0,78.22
3,6,6.0,15.0,78.4
3,6,6.0,30.0,78.67
3,6,6.0,45.0,78.57
3,6,7.0,0.0,78.28
3,6,7.0,15.0,78.04
3,6,7.0,30.0,77.9
3,6,7.0,45.0,78.11
3,6,8.0,0.0,78.29
3,6,8.0,15.0,78.5
3,6,8.0,30.0,82.31
3,6,8.0,45.0,82.05
3,6,9.0,0.0,81.25
3,6,9.0,15.0,83.81
3,6,9.0,30.0,82.0
3,6,9.0,45.0,73.86
3,6,10.0,0.0,74.07
3,6,10.0,15.0,76.91
3,6,10.0,30.0,77.29
3,6,10.0,45.0,79.33
3,6,11.0,0.0,79.44
3,6,11.0,15.0,80.74
3,6,11.0,30.0,78.29
3,6,11.0,45.0,78.48
3,6,12.0,0.0,79.2
3,6,12.0,15.0,78.85
3,6,12.0,30.0,79.67
3,6,12.0,45.0,80.27
3,6,13.0,0.0,79.22
3,6,13.0,15.0,80.09
3,6,13.0,30.0,80.12
3,6,13.0,45.0,78.88
3,6,14.0,0.0,78.44
3,6,14.0,15.0,78.76
3,6,14.0,30.0,84.32
3,6,14.0,45.0,84.66
